Price_USD_per_MWh,Quantity_MW,Hour,Day,Point,maxSOC_MWh,Hybrid_Name
1000,0.1000000001,15,24,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,24,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,24,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,24,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,24,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,24,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,24,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,24,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,24,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,24,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,24,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,24,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,24,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,24,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,24,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,24,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,24,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,24,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,24,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,24,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,25,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,25,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,25,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,25,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,25,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,25,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,25,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,25,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,25,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,25,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,25,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,26,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,26,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,26,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,26,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,26,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,26,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,26,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,26,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,26,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,26,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,26,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,27,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,27,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,27,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,27,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,27,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,27,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,27,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,27,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,27,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,27,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,27,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,28,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,28,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,28,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,28,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,28,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,28,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,28,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,28,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,28,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,28,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,28,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,29,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,29,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,29,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,29,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,29,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,29,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,29,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,29,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,29,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,29,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,29,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,30,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,30,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,30,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,30,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,30,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,30,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,30,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,30,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,30,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,30,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,30,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,30,2,240.0,HYB_DA_RT_C2
